ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,LC_LO,LC_LA,FCLTY_ID,OPNNG_YEAR,ADTION_DC,FCLTY_SEAT_CO,PRFPLC_CO,TEL_NO,HMPG_ADDR,FCLTY_SEAT_CO,PBLPRFR_CAS_CO,RASNG_CUTIN_CAS_CO,VIEWNG_CAS_CO,ADVANTK_CAS_CO,PRVATE_PUBLIC_AT,UPDT_DT,ORIGIN_NM,FILE_NM,BASE_DE
KCWKPRF22N000000459,문화시설,공연장,아띠홀,인천광역시,서구,2826012200,청라동,2826053600,청라1동,2.83E+11,인천광역시 서구 청라에메랄드로 99 (청라동),22738,다사254485,126.6557319,37.5336075,925407.836,1948589.662,FC001812,2017,민간(대학로 외),180,1,032-623-4222,https://attihall.modoo.at/,180,17,16,191,5626,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000460,문화시설,공연장,아라떼 소극장,경상북도,포항시,4711110100,상도동,4711152500,상대동,4.71E+11,경상북도 포항시 남구 상도로26번길 5 (상도동),37770,마마670810,129.3532211,36.0116313,1167010.949,1781011.871,FC002671,2014,민간(대학로 외),96,1,,,96,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000461,문화시설,공연장,"아루또소극장(구. 소담소극장, 구. 코메디컬센터)",서울특별시,종로구,1111016800,동숭동,1111064000,이화동,1.11E+11,서울특별시 종로구 대학로8가길 48 (동숭동),3086,다사560538,127.0024222,37.5829358,956067.6085,1953843.853,FC000021,2017,민간(대학로),97,1,02-6012-2511,,97,1,0,413,8584,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000462,문화시설,공연장,아르코예술극장,서울특별시,종로구,1111016800,동숭동,1111064000,이화동,1.11E+11,서울특별시 종로구 대학로8길 7 (동숭동),3086,다사561536,127.0029999,37.5811855,956117.588,1953649.395,FC001846,2009,국립,710,2,02-3668-0007,http://theater.arko.or.kr/Pages/Main.aspx,710,84,82,301,21784,국립,20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000463,문화시설,공연장,아름다운극장,서울특별시,종로구,1111017100,명륜2가,1111065000,혜화동,1.11E+11,서울특별시 종로구 성균관로4길 48 (명륜2가),3075,다사558540,126.9999954,37.5847278,955854.397,1954043.805,FC001729,2008,민간(대학로),100,1,02-946-0502,http://cgfamily.co.kr/,100,22,22,116,1065,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000464,문화시설,공연장,아산시 평생학습관(여성회관),충청남도,아산시,4420011200,용화동,4420061000,온양5동,4.22E+11,충청남도 아산시 남부로 92 (용화동),31568,다바546637,126.9921619,36.7709094,954679.195,1863764.31,FC000184,1992,공공(문예회관),1508,2,041-537-3903,http://life.asan.go.kr/_kor/index.asp,1508,4,4,11,1044,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000465,문화시설,공연장,아산시청 시민홀,충청남도,아산시,4420010100,온천동,4420057000,온양1동,4.11E+11,충청남도 아산시 시민로 456(온천동),31512,다바555659,127.0019107,36.7902551,955560.3805,1865905.763,FC002683,2009,공공(기타),462,1,,,462,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000466,문화시설,공연장,아신극장,대전광역시,중구,3014010500,대흥동,3014057500,대흥동,3.01E+11,대전광역시 중구 대종로 458 (대흥동) 대산빌딩 2-3층,34925,다바935142,127.4279571,36.3256135,993533.741,1814252.122,FC001221,2013,민간(대학로 외),280,2,00-1599-9210,https://asinartcompany.modoo.at/,280,7,6,351,9064,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000467,문화시설,공연장,아양아트센터,대구광역시,동구,2714010300,효목동,2714059000,효목1동,2.71E+11,대구광역시 동구 효동로2길 24 (효목동),41179,마마039653,128.6519367,35.8795637,1103981.158,1765388.088,FC001604,2004,공공(문예회관),1511,2,053-951-3300,http://www.ayangarts.or.kr/,1511,37,37,79,23950,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000468,문화시설,공연장,아트그라운드 플래닌,대전광역시,서구,3017011100,갈마동,3017058200,갈마2동,3.02E+11,대전광역시 서구 대덕대로162번길 51(갈마동),35265,다바890164,127.3779212,36.3457199,989045.5491,1816486.849,FC000238,,민간(대학로 외),233,1,,,233,1,1,2,22,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000469,문화시설,공연장,아트벙커,대구광역시,남구,2720010300,대명동,2720058600,대명3동,1.16E+11,대구광역시 남구 현충로 262 (대명동),42409,라마978626,128.5831813,35.8556861,1097803.956,1762668.662,FC000134,2017,민간(대학로 외),104,1,053-421-2223,https://www.facebook.com/groups/1109711122479798/about/,104,6,5,168,1959,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000470,문화시설,공연장,아트브릿지,대전광역시,서구,3017012800,만년동,3017065000,만년동,3.02E+11,대전광역시 서구 둔산대로117번길 22 (만년동),35203,다바894187,127.3825605,36.3659111,989464.5671,1818725.967,FC000091,2015,민간(대학로 외),150,1,042-482-4463,http://www.artbridge.co.kr/,150,14,14,14,150,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000471,문화시설,공연장,아트센터 달,대구광역시,수성구,2726011500,매호동,2726069000,고산3동,2.73E+11,대구광역시 수성구 천을로 173 (매호동),42265,마마092614,128.7095388,35.8433537,1109230.608,1761434.491,FC001634,2015,민간(대학로 외),210,1,053-267-6111,http://artcenterdal.koreasmc.co.kr/,210,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000472,문화시설,공연장,아트센터 인천,인천광역시,연수구,2818510600,송도동,2818585000,송도4동,2.82E+11,인천광역시 연수구 아트센터대로 222 (송도동),22008,다사227331,126.6267833,37.3939816,922706.5253,1933122.175,FC001288,2018,공공(문예회관),2065,2,032-453-7700,http://www.aci.or.kr/,2065,37,37,45,18373,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000473,문화시설,공연장,아트씨어터 문(안톤체홉극장),서울특별시,종로구,1111017300,명륜3가,1111065000,혜화동,1.11E+11,서울특별시 종로구 성균관로3길 23 (명륜3가),3073,다사555538,126.9970232,37.5830888,955591.0049,1953863.366,FC001178,2007,민간(대학로),0,1,02-745-8960,https://arttheatermoon.modoo.at/,0,9,9,68,488,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000474,문화시설,공연장,아트팩토리 봄,강원도,춘천시,4211033024,신동면 증리,4211033000,신동면,4.21E+11,강원도 춘천시 신동면 풍류1길 34,24412,라사193798,127.7197078,37.8179712,1019337.352,1979826.573,FC001853,2021,민간(대학로 외),82,1,,,82,2,2,5,18,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000475,문화시설,공연장,아트팩토리 청춘,대구광역시,중구,2711015700,대봉동,2711068000,대봉1동,2.71E+11,대구광역시 중구 달구벌대로 2204 (대봉동),41951,라마996634,128.6041864,35.8625971,1099691.993,1763456.43,FC002072,2012,민간(대학로 외),70,1,,,70,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000476,문화시설,공연장,아트포레스트 아트홀,서울특별시,종로구,1111016800,동숭동,1111064000,이화동,1.11E+11,서울특별시 종로구 대학로12길 22 (동숭동),3086,다사561537,127.0030956,37.5824912,956126.8041,1953794.212,FC002087,2016,민간(대학로),367,2,02-3672-0900,,367,3,1,1052,26662,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000477,문화시설,공연장,아트플러스씨어터,대구광역시,중구,2711012200,공평동,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로3길 83 (공평동),41938,라마991641,128.5980987,35.8690539,1099134.298,1764166.419,FC001140,2011,민간(대학로 외),257,2,053-422-7679,http://artplustheater.alltheway.kr/,257,3,1,219,5328,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000478,문화시설,공연장,아트홀 가얏고을,서울특별시,강남구,1168010100,역삼동,1168064000,역삼1동,1.17E+11,서울특별시 강남구 테헤란로 337 (역삼동),6150,다사600451,127.0484575,37.5047949,960090.5693,1945154.027,FC002431,2017,민간(대학로 외),77,1,,,77,1,1,1,27,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000479,문화시설,공연장,아트홀-G,충청남도,천안시,4413310800,불당동,4413356600,불당1동,1.15E+11,충청남도 천안시 서북구 공원로 227 (불당동),31168,다바647670,127.1047263,36.800564,964738.3797,1867006.501,FC000279,2016,민간(대학로 외),237,1,,,237,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000480,문화시설,공연장,아트홀제이,서울특별시,송파구,1171011100,방이동,1171056200,방이2동,1.17E+11,서울특별시 송파구 위례성대로 18 (방이동),5545,다사659464,127.1143195,37.5164545,965917.0869,1946421.69,FC001555,2016,민간(대학로 외),30,1,,,30,4,4,13,68,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000481,문화시설,공연장,아티스탄홀,서울특별시,종로구,1111016800,동숭동,1111064000,이화동,1.11E+11,서울특별시 종로구 대학로 132 (동숭동),3086,다사560538,127.0021033,37.5830955,956039.5457,1953861.72,FC000842,2003,민간(대학로),300,1,070-4618-5633,,300,2,0,422,8868,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000482,문화시설,공연장,아하아트홀,전라북도,전주시,4511111700,고사동,4511151000,중앙동,4.51E+11,전라북도 전주시 완산구 전주객사4길 74-11 (고사동),54999,다마677583,127.1435223,35.8212797,967799.1111,1758369.663,FC001242,2011,민간(대학로 외),60,1,,,60,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000483,문화시설,공연장,아회아트홀,대구광역시,중구,2711015600,남산동,2711065000,남산2동,2.71E+11,대구광역시 중구 문우관길 47 (남산동),41967,라마985636,128.591586,35.8645269,1098551.927,1763657.707,FC001393,2005,민간(대학로 외),220,1,,,220,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000484,문화시설,공연장,안데르센극장,부산광역시,기장군,2671025328,장안읍 기룡리,2671025300,장안읍,2.67E+11,부산광역시 기장군 장안읍 장안로 211,46028,마마580085,129.2400288,35.3600998,1158089.854,1708552.404,FC001699,2015,민간(대학로 외),242,1,,,242,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000485,문화시설,공연장,안동문화예술의전당,경상북도,안동시,4717011700,안흥동,4717058500,서구동,4.72E+11,경상북도 안동시 축제장길 66 (안흥동),36708,마바096408,128.7250766,36.5594095,1109630.635,1840881.224,FC001529,2010,공공(문예회관),1270,2,054-840-3600,http://andongart.go.kr/,1270,86,86,117,17279,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000486,문화시설,공연장,안산문화예술의전당,경기도,안산시,4127310100,고잔동,4127352500,고잔동,1.13E+11,경기도 안산시 단원구 화랑로 312 (고잔동),15355,다사400245,126.8231073,37.3184271,940024.4573,1924597.238,FC001141,2004,공공(문예회관),3445,4,031-481-4000,http://www.ansanart.com/,3445,65,65,158,36022,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000487,문화시설,공연장,안산올림픽기념관,경기도,안산시,4127310100,고잔동,4127352500,고잔동,4.13E+11,경기도 안산시 단원구 적금로 202 (고잔동),15335,다사404254,126.8281891,37.3262864,940480.9305,1925465.946,FC002037,1992,공공(기타),420,1,,,420,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000488,문화시설,공연장,안성남사당공연장,경기도,안성시,4155031033,보개면 복평리,4155031000,보개면,4.16E+11,경기도 안성시 보개면 남사당로 198-2,17508,다바831926,127.3100506,37.031818,983106.0858,1892603.9,FC001793,2010,공공(기타),1700,2,031-678-2518,http://www.namsadangnori.or.kr/,1700,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000489,문화시설,공연장,안성맞춤아트홀,경기도,안성시,4155013100,현수동,4155051000,안성1동,4.16E+11,경기도 안성시 발화대길 21 (현수동),17596,다바803892,127.2789408,37.0014021,980331.3694,1889235.725,FC000526,2017,공공(문예회관),1294,3,031-660-0666,https://www.anseong.go.kr/arthall/main.do,1294,22,22,43,12637,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000490,문화시설,공연장,안양아트센터,경기도,안양시,4117110100,안양동,4117158000,안양8동,4.12E+11,경기도 안양시 만안구 문예로36번길 16 (안양동),14093,다사496318,126.931366,37.3845884,949660.9237,1931874.049,FC000142,1989,공공(문예회관),1508,2,031-687-0500,http://www.ayac.or.kr/,1508,3,3,4,318,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000491,문화시설,공연장,알펜시아 리조트,강원도,평창군,4276038026,대관령면 용산리,4276038000,대관령면,4.28E+11,강원도 평창군 대관령면 솔봉로 325 알펜시아리조트,25351,마사044628,128.6840107,37.6592542,1104434.027,1962853.962,FC001852,2010,민간(대학로 외),1954,2,02-563-7010,http://www.alpensiaresort.co.kr/AlViewCultConcertIntroForm.gdc?alpId=alp_04_09,1954,27,27,28,5254,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000492,문화시설,공연장,암사어린이극장,서울특별시,강동구,1174010700,암사동,1174059000,암사3동,1.17E+11,서울특별시 강동구 올림픽로 930 (암사동),5207,다사676516,127.1333575,37.5634543,967619.8287,1951629.308,FC002579,2005,민간(대학로 외),250,1,02-481-8808,http://www.wooripp.co.kr/,250,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000493,문화시설,공연장,양구문예회관,강원도,양구군,4280025021,양구읍 상리,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 비봉로73번길 52-1,24521,라아424122,127.9838241,38.1094051,1042415.4,2012249.363,FC000516,2019,공공(문예회관),201,2,,,201,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000494,문화시설,공연장,양구문화복지센터,강원도,양구군,4280025021,양구읍 상리,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 비봉로73번길 52,24521,라아424122,127.9839223,38.1090101,1042424.237,2012205.58,FC001400,2000,공공(문예회관),309,1,,,309,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000495,문화시설,공연장,양산문화예술회관,경상남도,양산시,4833010200,남부동,4833051500,양주동,1.15E+11,경상남도 양산시 중앙로 39-1 (남부동),50624,마마396052,129.0367575,35.3334503,1139665.999,1705290.821,FC000059,2002,공공(문예회관),963,2,055-379-8550,http://www.yangsanart.net/,963,14,14,35,6569,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000496,문화시설,공연장,양양문화복지회관,강원도,양양군,4283025025,양양읍 연창리,4283025000,양양읍,4.22E+11,강원도 양양군 양양읍 일출로 540,25031,라아988090,128.6267548,38.0763937,1098824.891,2009075.412,FC000384,2004,공공(문예회관),440,1,,,440,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000497,문화시설,공연장,양천문화회관,서울특별시,양천구,1147010100,신정동,1147067000,신정6동,1.15E+11,서울특별시 양천구 목동서로 367 (신정동),8094,다사437465,126.86334,37.5165209,943737.6741,1946549.564,FC000115,1998,공공(문예회관),1320,3,02-2646-5870,http://www.yangcheon.go.kr/art/art/main.do,1320,20,20,39,6725,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000498,문화시설,공연장,어울아트센터(구. 대구북구문예회관),대구광역시,북구,2723012500,관음동,2723075000,관음동,2.72E+11,대구광역시 북구 구암로 47 (관음동),41447,라마942715,128.5451287,35.9358674,1094272.814,1771524.867,FC000050,1999,공공(문예회관),541,2,053-320-5120,http://www.hbcf.or.kr/front/,541,36,36,58,6209,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000499,문화시설,공연장,언더스탠드에비뉴(신한두드림스페이스),서울특별시,성동구,1120011400,성수동1가,1120065000,성수1가1동,1.11E+11,서울특별시 성동구 왕십리로 63 (성수동1가),4769,다사596494,127.0435859,37.5436228,959680.8939,1949463.827,FC000546,2017,민간(대학로 외),120,1,02-725-5526,http://www.understandavenue.com/,120,1,1,3,70,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000500,문화시설,공연장,얼라이브홀(구. 크랙홀),서울특별시,마포구,1144012000,서교동,1144066000,서교동,1.14E+11,서울특별시 마포구 독막로7길 20 (서교동) 지하1층,4048,다사486500,126.9191638,37.5487046,948692.9818,1950088.256,FC001212,2013,민간(대학로 외),130,1,,,130,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
